OriginalOrder,BuildingID,Use,BuildingName,Occupancy,LandscapeArea,ConditionedArea,RooftopArea,EnergyBase,OldEnergyBase,JobsBase,OpCostEnergyBase,OpCostWaterBase,ExpenditureFoodBase,OpCostBase,FoodPercentageBase,WaterBase,CO2EnergyBase,CO2WaterBase,CO2FoodBase,CO2EmissionsBase,EnergyHighPerformance,JobsHighPerformance,OpCostEnergyHP,OpCostWaterHP,OpCostFoodHP,OpCostHP,InvestmentCostHP,WaterHighPerformance,CO2EnergyHP,CO2WaterHP,CO2FoodHP,CO2EmissionsHighPerformance,EnergyWaterEfficient,JobsWaterEfficient,OpCostEnergyWaterEfficient,OpCostWaterWaterEfficient,OpCostFoodWaterEfficient,OpCostWaterEfficient,InvestmentCostWaterEfficient,WaterWaterEfficient,CO2EnergyWaterEfficient,CO2WaterWaterEfficient,CO2FoodWaterEfficient,CO2EmissionsWaterEfficient,EnergyGreenery,JobsGreenery,OpCostEnergyGreenery,OpCostWaterGreenery,OpCostFoodGreenery,OpCostGreenery,InvestmentCostGreenery,WaterGreenery,CO2EnergyGreenery,CO2WaterGreenery,CO2FoodGreenery,CO2EmissionsGreenery,EnergyPVPanels,JobsPVPanels,OpCostEnergyPVPanels,OpCostWaterPVPanels,OpCostFoodPVPanels,OpCostPVPanels,InvestmentCostPVPanels,CO2EnergyPV,CO2WaterPV,CO2FoodPV,CO2EmissionsPVPanels,EnergyGreenhouse,JobsGreenhouse,OpCostEnergyGreenhouse,OpCostWaterGreenhouse,OpCostFoodGreenhouse,OpCostGreenhouse,InvestmentCostGreenhouse,FoodPercentageGreenhouse100,WaterGreenhouse100,CO2EnergyGreenhouse,CO2WaterGreenhouse,CO2FoodGreenhouse,CO2EmissionsGreenhouse
2419,ee884bcd-a00a-4e36-b7e7-3620179589cf,Residential,R1077_1_1,11,278.64153,230.90686,230.90686,38037.36627,37404.85,0,6846.725929,7148.06,3258.83,17253.62237,0,1041612.232,28794.28627,5169.26,4122.95,38086.49556,-17328.32,0.03039123953,-3119.0976,0,0,-3119.0976,46128.1774,0,-13117.53824,0,0,-13117.53824,-2967.051783,0,-534.0693209,-526.1341824,0,-1060.203503,337.7012828,-76668.00473,-2246.0582,0,0,-2246.0582,-177.1045565,0,-28.55810973,-1543.666094,0,-1572.224204,12260.22732,-224942.2359,-21.61848907,0,0,-21.61848907,-44680.47741,0.023090686,-8042.485934,0,0,-8042.485934,4545978.806,-33823.1214,0,0,-33823.1214,32211.50697,0.07793106525,5194.105499,2065.234989,0,62183.72654,166772.4796,0.04598831673,330947.2571,24384.11078,0,-21855.3343,2528.776477
2420,ee8fb17e-5053-428d-a2c7-aa5382751ef0,Residential,R24_1_1,11,205.42329,222.50537,222.50537,36184.44087,35718.13,0,6513.199356,5543.90,3258.83,15315.93432,0,807854.6394,27391.62174,4981.17,4122.95,36495.74893,-16372.82,0.02983322778,-2947.1076,0,0,-2947.1076,44704.38276,0,-12394.22474,0,0,-12394.22474,-2859.096325,0,-514.6373384,-506.990918,0,-1021.628256,325.4141036,-73878.458,-2164.335918,0,0,-2164.335918,-130.5670431,0,-21.0539357,-1138.039142,0,-1159.093077,9038.62476,-165834.4833,-15.93782933,0,0,-15.93782933,-43054.7891,0.022250537,-7749.862037,0,0,-7749.862037,4380574.472,-32592.47534,0,0,-32592.47534,31039.49912,0.07509556238,5005.119232,1990.091916,0,59921.18676,160704.5035,0.04431504299,318905.8216,23496.90083,0,-21060.13327,2436.76756
2421,ee99a322-1a1f-491a-828b-b1088b976e4e,Residential,R981_1_1,37,162.1622775,757.28214,84.14246,143003.9084,142635.8,0,25740.70351,7426.51,10961.53,44128.74094,0,1082187.24,108253.9586,16953.09,13868.12,139075.1663,-67395.84,0.1651125587,-12131.2512,0,0,-12131.2512,122360.2972,0,-51018.65088,0,0,-51018.65088,-9730.743052,0,-1751.533749,-1725.509669,0,-3477.043419,1107.52513,-251440.3889,-7366.17249,0,0,-7366.17249,-103.0703436,0,-16.6200929,-898.3743718,0,-914.9944647,7135.14021,-130910.6553,-12.58141033,0,0,-12.58141033,-16281.56601,0.008414246,-2930.681882,0,0,-2930.681882,1656554.681,-12325.14547,0,0,-12325.14547,11737.87317,0.02839808025,1892.732049,752.5716321,0,22659.75001,60771.89174,0.01675814266,120597.1808,8885.56999,0,-7964.083839,921.4861507
2422,eec5010e-ab8d-4bcf-a283-62d4c90bb143,Residential,R97_1_1,2,8.387935885,41.19885,41.19885,7416.209614,7397.169,0,1334.917731,394.78,592.52,2322.20811,0,57526.46698,5614.070678,922.31,749.63,7286.007237,-3787.392,0.01283726606,-681.73056,0,0,-681.73056,11676.22142,0,-2867.055744,0,0,-2867.055744,-529.3871362,0,-95.28968452,-93.87388171,0,-189.1635662,60.25331813,-13679.25417,-400.7460621,0,0,-400.7460621,-5.331372049,0,-0.8596837428,-46.46892451,0,-47.32860825,369.0691789,-6771.42798,-0.6507805933,0,0,-0.6507805933,-7971.977475,0.004119885,-1434.955946,0,0,-1434.955946,811102.3594,-6034.786949,0,0,-6034.786949,5747.239575,0.01390461188,926.7423815,368.4832341,0,11094.94115,29755.86941,0.00820532470,59048.25176,4350.660358,0,-3899.471153,451.1892058
2423,eed18554-2f12-4330-b4ad-cc1cb0ce6162,Residential,R2060_1_1,19,364.10469,386.54785,386.54785,58927.68765,58101.17,0,10606.98378,9785.27,5628.89,26021.14234,0,1425903.98,44608.25955,8653.55,7121.47,60383.27754,-24930.61,0.03932164035,-4487.5098,0,0,-4487.5098,71850.66415,0,-18872.47177,0,0,-18872.47177,-4966.970178,0,-894.054632,-880.7708746,0,-1774.825507,565.3262306,-128345.4826,-3759.996425,0,0,-3759.996425,-231.424941,0,-37.31727173,-2017.129552,0,-2054.446824,16020.60636,-293935.0895,-28.2491747,0,0,-28.2491747,-74797.00898,0.038654785,-13463.46162,0,0,-13463.46162,7610160.797,-56621.33579,0,0,-56621.33579,53923.42508,0.1304598994,8695.152293,3457.290723,0,104098.1883,279184.1847,0.07698638731,554019.706,40820.03278,0,-36586.754,4233.278779
2424,eed55aaa-0a05-42f2-8988-42c70b4c5593,Residential,R1249_1_1,1,197.2209675,38.52368,38.52368,7837.717596,7390.026,0,1410.789167,4404.32,296.26,6111.368656,0,641795.5539,5933.15222,862.42,374.81,7170.386404,-3531.744,0.01241348944,-635.71392,0,0,-635.71392,11108.49168,0,-2673.530208,0,0,-2673.530208,-495.0123761,0,-89.1022277,-87.77835739,0,-176.8805851,56.340882,-12791.01747,-374.7243687,0,0,-374.7243687,-125.3536469,0,-20.21327557,-1092.59851,0,-1112.811786,8677.72257,-159212.8976,-15.30144961,0,0,-15.30144961,-7454.33208,0.003852368,-1341.779774,0,0,-1341.779774,758434.95,-5642.929385,0,0,-5642.929385,5374.05336,0.013001742,866.5661043,344.5564669,0,10374.51197,27823.72788,0.00767252734,55214.06436,4068.158394,0,-3646.266312,421.8920815
2425,eed6c2ab-560a-4094-bec6-755511889bc4,Residential,R520_1_1,16,67.3351575,327.90796,327.90796,51540.82081,51387.97,0,9277.347745,3154.31,4740.12,17171.78223,0,459645.0973,39016.40135,7340.80,5997.02,52354.2205,-22822.16,0.03621645814,-4107.9888,0,0,-4107.9888,62279.94784,0,-17276.37512,0,0,-17276.37512,-4213.473334,0,-758.4252002,-747.1566087,0,-1505.581809,479.5653915,-108875.28,-3189.599314,0,0,-3189.599314,-42.79822611,0,-6.90121396,-373.0348436,0,-379.9360575,2962.74693,-54358.44715,-5.224218968,0,0,-5.224218968,-63450.19026,0.032790796,-11421.03425,0,0,-11421.03425,6455687.962,-48031.79403,0,0,-48031.79403,45743.16042,0.1106689365,7376.084618,2932.814522,0,88306.33665,236831.5241,0.06530743661,469974.0837,34627.57244,0,-31036.48841,3591.084024
2426,eedde1f7-d60a-4e16-9e4b-192e6b5b833a,Residential,R705_1_1,154,258.1821975,3087.72729,343.08081,497201.2736,496615.2,0,89496.22925,21693.43,45623.66,156813.3127,0,3161155.336,376381.3641,69124.19,57721.36,503226.9143,-205135.1,0.3334039329,-36924.318,0,0,-36924.318,340980.8151,0,-155287.2707,0,0,-155287.2707,-39675.94016,0,-7141.66923,-7035.559157,0,-14177.22839,4515.801162,-1025218.092,-30034.6867,0,0,-30034.6867,-164.1006047,0,-26.46122251,-1430.321978,0,-1456.7832,11360.01669,-208425.7891,-20.03114544,0,0,-20.03114544,-66386.13674,0.034308081,-11949.50461,0,0,-11949.50461,6754403.447,-50254.30551,0,0,-50254.30551,47859.773,0.1157897734,7717.388395,3068.520758,0,92392.41862,247790.115,0.06832932098,491720.5709,36229.84816,0,-32472.59867,3757.249491
2427,eefadcdb-1bce-4b0d-a25b-2af2ffd9b726,Residential,R729_1_1,56,157.427025,1120.54542,186.75757,192738.6593,192381.3,0,34692.95868,9230.58,16590.42,60513.96191,0,1345075.881,145903.1651,25085.38,20989.58,191978.1248,-83305.6,0.1639911281,-14995.008,0,0,-14995.008,149213.0334,0,-63062.3392,0,0,-63062.3392,-14398.51673,0,-2591.733011,-2553.22535,0,-5144.958361,1638.797677,-372054.6958,-10899.67716,0,0,-10899.67716,-100.0606171,0,-16.13477451,-872.1412086,0,-888.2759831,6926.7891,-127087.9721,-12.2140243,0,0,-12.2140243,-36137.5898,0.018675757,-6504.766163,0,0,-6504.766163,3676789.659,-27356.15547,0,0,-27356.15547,26052.68102,0.06303067988,4200.994814,1670.362969,0,50294.2254,134885.6549,0.03719537081,267670.2872,19721.87953,0,-17676.604,2045.275528
2428,ef4ed7b2-c88b-4968-bb91-cd70b1a35470,Residential,R127_1_1,9,364.4074575,199.47839,199.47839,36017.88493,35190.68,0,6483.219287,8810.72,2666.32,17960.25287,0,1283893.054,27265.53889,4465.67,3373.33,35104.53872,-16821.84,0.02824736377,-3027.9312,0,0,-3027.9312,40775.78036,0,-12734.13288,0,0,-12734.13288,-2563.20974,0,-461.3777533,-454.5226575,0,-915.9004108,291.7371454,-66232.80983,-1940.349774,0,0,-1940.349774,-231.61738,0,-37.34830252,-2018.806875,0,-2056.155178,16033.92813,-294179.5082,-28.27266501,0,0,-28.27266501,-38599.06847,0.019947839,-6947.832324,0,0,-6947.832324,3927230.803,-29219.49483,0,0,-29219.49483,27827.23541,0.06732395663,4487.141709,1784.138205,0,53719.97027,144073.2672,0.03972889926,285902.4025,21065.2172,0,-18880.62961,2184.587588
2429,ef5f5035-93cd-47a3-9737-4db98d00e629,Residential,R1147_1_1,300,256.9733475,6002.52867,666.94763,884366.4295,883783.1,0,159185.9573,36953.03,88877.25,285016.2365,0,5384776.564,669465.3871,134377.14,112444.20,916286.7255,-331034.2,0.4648559262,-59586.156,0,0,-59586.156,577688.0624,0,-250592.8894,0,0,-250592.8894,-77129.8583,0,-13883.37449,-13677.09697,0,-27560.47146,8778.69818,-1993019.594,-58387.30273,0,0,-58387.30273,-163.3322597,0,-26.33732687,-1423.624984,0,-1449.96231,11306.82729,-207449.9065,-19.93735644,0,0,-19.93735644,-129054.3664,0.066694763,-23229.78595,0,0,-23229.78595,13130531.47,-97694.15537,0,0,-97694.15537,93039.19439,0.2250948251,15002.57009,5965.191253,0,179610.4674,481702.9258,0.13283190828,955902.6907,70430.67015,0,-63126.59318,7304.07697
2430,ef7d3871-db5b-473f-a441-26d2f3701f18,Residential,R1486_1_1,15,140.9729175,319.95496,319.95496,50260.67852,49940.67,0,9046.922134,4681.65,4443.86,18172.43582,0,682207.823,38047.33364,7162.75,5622.21,50832.29692,-22294.49,0.03577456974,-4013.0082,0,0,-4013.0082,60972.28188,0,-16876.92893,0,0,-16876.92893,-4111.280776,0,-740.0305396,-729.0352538,0,-1469.065793,467.934129,-106234.6454,-3112.239547,0,0,-3112.239547,-89.60238636,0,-14.4483848,-780.9859244,0,-795.4343092,6202.80837,-113804.8706,-10.93742729,0,0,-10.93742729,-61911.28476,0.031995496,-11144.03126,0,0,-11144.03126,6299113.275,-46866.84256,0,0,-46866.84256,44633.71692,0.107984799,7197.186853,2861.682751,0,86164.57622,231087.4699,0.06372348590,458575.4464,33787.72371,0,-30283.73696,3503.986744
2431,ef813230-f508-48d1-b2fa-d156784a5090,Residential,R1451_1_1,10,122.29845,203.05957,203.05957,33645.56748,33367.95,0,6056.202147,3670.74,2962.58,12689.51555,0,534898.1274,25469.69458,4545.84,3748.14,33763.67942,-15665.08,0.02849979439,-2819.7144,0,0,-2819.7144,41389.45405,0,-11858.46556,0,0,-11858.46556,-2609.226331,0,-469.6607396,-462.6825762,0,-932.3433158,296.9746211,-67421.86903,-1975.184333,0,0,-1975.184333,-77.73289482,0,-12.53442929,-677.5299095,0,-690.0643387,5381.1318,-98729.31285,-9.488562972,0,0,-9.488562972,-39292.0268,0.020305957,-7072.564823,0,0,-7072.564823,3997735.284,-29744.06428,0,0,-29744.06428,28326.81002,0.06853260488,4567.698115,1816.168341,0,54684.38994,146659.7744,0.04044214113,291035.1287,21443.39518,0,-19219.5883,2223.806881
2432,ef9e880f-7059-4792-925c-6790e0f0f9b0,Residential,R671_1_1,16,101.11062,339.37573,339.37573,52709.62111,52480.1,0,9487.731799,3934.13,4740.12,18161.97726,0,573278.7552,39901.18318,7597.52,5997.02,53495.72848,-23210.45,0.03684430648,-4177.881,0,0,-4177.881,64161.19145,0,-17570.31065,0,0,-17570.31065,-4360.829145,0,-784.949246,-773.2865634,0,-1558.235809,496.3370051,-112682.9236,-3301.147662,0,0,-3301.147662,-64.26591007,0,-10.362878,-560.1499382,0,-570.5128162,4448.86728,-81624.76331,-7.844698645,0,0,-7.844698645,-65669.20376,0.033937573,-11820.45668,0,0,-11820.45668,6681459.684,-49711.58724,0,0,-49711.58724,47342.91434,0.1145393089,7634.044937,3035.382458,0,91394.6324,245114.121,0.06759140270,486410.265,35838.58615,0,-32121.91284,3716.673307
2433,efb08c14-f245-448f-af91-9fc3ec437174,Residential,R1897_1_1,0,3.841569323,4.95251,4.95251,948.1460624,939.4257,0,170.6662912,107.83,0.00,278.4920452,0,15712.31388,717.7465692,110.87,0.00,828.6171969,-441.196,0.00445084711,-79.41528,0,0,-79.41528,2754.908004,0,-333.985372,0,0,-333.985372,-63.63757935,0,-11.45476428,-11.28457076,0,-22.73933504,7.243045875,-1644.381895,-48.17364757,0,0,-48.17364757,-2.441701462,0,-0.3937243607,-21.282184,0,-21.67590836,169.0290502,-3101.228998,-0.298049341,0,0,-0.298049341,-958.310685,0.000495251,-172.4959233,0,0,-172.4959233,97502.54062,-725.4411885,0,0,-725.4411885,690.875145,0.001671472125,111.4036171,44.29533595,0,1333.721863,3576.950348,0.00098636133,7098.184958,522.9924848,0,-468.7550715,54.23741327
2434,efe2c744-0905-406e-84ed-551e5652a647,Residential,R297_1_1,16,265.071225,334.84888,334.84888,53978.70168,53376.99,0,9716.166303,7403.99,4740.12,21860.2768,0,1078905.719,40861.87717,7496.18,5997.02,54355.08099,-21888.66,0.03659775294,-3939.9588,0,0,-3939.9588,63419.17709,0,-16569.71562,0,0,-16569.71562,-4302.661109,0,-774.4789997,-762.9718828,0,-1537.450882,489.716487,-111179.8736,-3257.11446,0,0,-3257.11446,-168.4792706,0,-27.16728239,-1468.486993,0,-1495.654275,11663.1339,-213987.1756,-20.56563277,0,0,-20.56563277,-64793.25828,0.033484888,-11662.78649,0,0,-11662.78649,6592337.325,-49048.49652,0,0,-49048.49652,46711.41876,0.113011497,7532.216275,2994.894232,0,90175.54172,241844.6036,0.06668981748,479922.1573,35360.544,0,-31693.44649,3667.097509
2435,efeff24e-1901-4393-b029-9c09918b4b90,Residential,R2198_1_1,14,396.5263969,282.0011,282.0011,44743.95492,43843.84,0,8053.911886,9927.85,4147.61,22129.36296,0,1446680.666,33871.17388,6313.09,5247.40,45431.65939,-19565.87,0.03358577675,-3521.8566,0,0,-3521.8566,54694.57652,0,-14811.36359,0,0,-14811.36359,-3623.590337,0,-652.2462606,-642.5552632,0,-1294.801524,412.4266088,-93632.82523,-2743.057885,0,0,-2743.057885,-252.0321779,0,-40.64018868,-2196.744879,0,-2237.385068,17447.16146,-320108.5434,-30.76462283,0,0,-30.76462283,-54567.21285,0.02820011,-9822.098313,0,0,-9822.098313,5551896.656,-41307.38013,0,0,-41307.38013,39339.15345,0.09517537125,6343.438494,2522.222765,0,75943.51803,203675.2945,0.05616444615,404178.0766,29779.73916,0,-26691.40412,3088.335047
2436,effb1d79-155b-40d1-956e-86215de01043,Residential,R1418_1_1,15,622.5650925,311.07458,311.07458,51774.18276,50360.96,0,9319.352897,14896.65,4443.86,28659.86226,0,2170731.784,39193.05635,6963.95,5622.21,51779.21674,-22546.45,0.03527461297,-4058.361,0,0,-4058.361,59509.0924,0,-17067.66265,0,0,-17067.66265,-3997.171791,0,-719.4909224,-708.8008118,0,-1428.291734,454.9465733,-103286.0928,-3025.859046,0,0,-3025.859046,-395.7023728,0,-63.80700761,-3448.992778,0,-3512.799785,27392.86407,-502585.4685,-48.30190476,0,0,-48.30190476,-60192.93123,0.031107458,-10834.72762,0,0,-10834.72762,6124280.794,-45566.04894,0,0,-45566.04894,43394.90391,0.1049876708,6997.428255,2782.256478,0,83773.0703,224673.6154,0.06195483456,445847.6418,32849.94226,0,-29443.209,3406.733263
2437,f00b4075-d793-4b51-86e2-d9acf1d972ca,Residential,R943_1_1,11,301.2105525,224.80933,224.80933,36173.33795,35489.59,0,6511.200832,7596.98,3258.83,17367.01283,0,1107027.978,27383.21683,5032.75,4122.95,36538.92221,-16107.6,0.02998728597,-2899.368,0,0,-2899.368,45095.31348,0,-12193.4532,0,0,-12193.4532,-2888.701199,0,-519.9662159,-512.2406196,0,-1032.206835,328.7836451,-74643.44184,-2186.746808,0,0,-2186.746808,-191.4494272,0,-30.87122013,-1668.697832,0,-1699.569052,13253.26431,-243161.797,-23.36951364,0,0,-23.36951364,-43500.60536,0.022480933,-7830.108964,0,0,-7830.108964,4425933.684,-32929.95825,0,0,-32929.95825,31360.90154,0.07587314888,5056.945373,2010.698575,0,60541.64827,162368.5386,0.04477390871,322207.9722,23740.20246,0,-21278.20308,2461.999377
2438,f01f8c44-f753-471d-acfa-01da1538bd56,Residential,R629_1_1,23,444.5396625,461.03345,461.03345,71212.66503,70203.56,0,12818.27971,11889.75,6813.92,31521.94911,0,1732567.855,53907.98743,10321.04,8620.72,72849.7523,-27380.04,0.042943379,-4928.4072,0,0,-4928.4072,83857.69468,0,-20726.69028,0,0,-20726.69028,-5924.077439,0,-1066.333939,-1050.490476,0,-2116.824415,674.2614206,-153076.9364,-4484.526621,0,0,-4484.526621,-282.5494095,0,-45.56109228,-2462.736995,0,-2508.298088,19559.74515,-358868.7789,-34.48974686,0,0,-34.48974686,-89209.97258,0.046103345,-16057.79506,0,0,-16057.79506,9076596.047,-67531.94924,0,0,-67531.94924,64314.16628,0.1555987894,10370.65931,4123.49123,0,124157.3246,332981.4093,0.09182123181,660776.1922,48685.82387,0,-43636.81604,5049.007828
2439,f0312842-faf0-43a2-b989-0e2c8a1b3db8,Residential,R2195_1_1,14,214.619535,286.86597,286.86597,47974.12634,47486.94,0,8635.342742,6077.36,4147.61,18860.31003,0,885590.1324,36316.41364,6422.00,5247.40,47985.80781,-20117.82,0.03387423623,-3621.2076,0,0,-3621.2076,55502.91649,0,-15229.18974,0,0,-15229.18974,-3686.10178,0,-663.4983205,-653.6401413,0,-1317.138462,419.5414811,-95248.10802,-2790.379048,0,0,-2790.379048,-136.4121764,0,-21.99646345,-1188.986076,0,-1210.982539,9443.25954,-173258.4445,-16.65132283,0,0,-16.65132283,-55508.5652,0.028686597,-9991.541735,0,0,-9991.541735,5647673.784,-42019.98385,0,0,-42019.98385,40017.80282,0.09681726488,6452.870704,2565.734247,0,77253.63825,207188.9468,0.05713335276,411150.6515,30293.47673,0,-27151.86406,3141.61267
2440,f032ca51-906f-4750-9914-0c70652b4553,Residential,R63_1_1,14,139.5724155,299.96521,299.96521,50188.20938,49871.38,0,9033.877689,4546.98,4147.61,17728.46535,0,662583.9949,37992.4745,6715.25,5247.40,49955.11815,-23712.04,0.03463900749,-4268.1672,0,0,-4268.1672,57673.9188,0,-17950.01428,0,0,-17950.01428,-3854.421264,0,-693.7958275,-683.4874915,0,-1377.283319,438.6991196,-99597.44868,-2917.796897,0,0,-2917.796897,-88.71222729,0,-14.30484665,-773.2271835,0,-787.5320301,6141.186282,-112674.2708,-10.82876891,0,0,-10.82876891,-58043.26814,0.029996521,-10447.78826,0,0,-10447.78826,5905565.072,-43938.75398,0,0,-43938.75398,41845.1468,0.1012382584,6747.529921,2682.894078,0,80781.29247,216649.8729,0.05974224882,429925.1372,31676.77612,0,-28391.70713,3285.068997
2441,f04d7900-eda6-4f46-8009-0a5c0f402cf9,Residential,R2042_1_1,19,4.88567065,381.52795,381.52795,60468.36047,60457.27,0,10884.30489,2104.85,5628.89,18618.0501,0,306718.0636,45774.54888,8541.17,7121.47,61437.1876,-24732.03,0.03906548093,-4451.7654,0,0,-4451.7654,71035.84775,0,-18722.14671,0,0,-18722.14671,-4902.466667,0,-882.444,-869.3327519,0,-1751.776752,557.9846269,-126678.7252,-3711.167267,0,0,-3711.167267,-3.105332265,0,-0.5007348278,-27.06647544,0,-27.56721027,214.9695086,-3944.112997,-0.3790562646,0,0,-0.3790562646,-73825.65833,0.038152795,-13288.6185,0,0,-13288.6185,7511331.516,-55886.02335,0,0,-55886.02335,53223.14903,0.1287656831,8582.23278,3412.39265,0,102746.3182,275558.5619,0.07598660431,546824.9343,40289.92381,0,-36111.62047,4178.303344
2442,f060ecc1-5387-4c24-a6b5-d5924b233bf5,Residential,R968_1_1,4,199.887075,80.41528,80.41528,15696.67366,15242.93,0,2825.401259,4680.81,1185.03,8691.243113,0,682085.5161,11882.38196,1800.24,1499.26,15181.87513,-7216.78,0.01793491344,-1299.0204,0,0,-1299.0204,19480.77782,0,-5463.10246,0,0,-5463.10246,-1033.301046,0,-185.9941882,-183.2307087,0,-369.2248969,117.607347,-26700.28542,-782.2088916,0,0,-782.2088916,-127.0482249,0,-20.48652626,-1107.368669,0,-1127.855195,8795.0313,-161365.1977,-15.50830038,0,0,-15.50830038,-15560.35668,0.008041528,-2800.864202,0,0,-2800.864202,1583175.825,-11779.19001,0,0,-11779.19001,11217.93156,0.027140157,1808.891464,719.2356691,0,21656.01222,58079.93598,0.01601582286,115255.2001,8491.974191,0,-7611.306252,880.6679389
2443,f07d8b9b-c15e-4f5b-93ea-f647e8e84b60,Residential,R788_1_1,20,203.0244675,409.66211,409.66211,64453.94554,63993.08,0,11601.7102,6474.25,5925.15,24001.10848,0,943424.1579,48791.63677,9171.01,7496.28,65458.92204,-25725.03,0.04048022283,-4630.5054,0,0,-4630.5054,75592.78966,0,-19473.84771,0,0,-19473.84771,-5263.978272,0,-947.5160889,-933.4380075,0,-1880.954096,599.1308359,-136020.1104,-3984.831552,0,0,-3984.831552,-129.0423515,0,-20.80807919,-1124.749734,0,-1145.557813,8933.07657,-163897.9576,-15.75171594,0,0,-15.75171594,-79269.61829,0.040966211,-14268.53129,0,0,-14268.53129,8065222.791,-60007.10104,0,0,-60007.10104,57147.86435,0.1382609621,9215.093126,3664.025068,0,110322.9095,295878.4589,0.08158991407,587148.2192,43260.93331,0,-38774.51871,4486.414598
2444,f083a1cd-e07e-434f-9955-7ebbf26e5242,Residential,R963_1_1,14,121.90758,285.15222,285.15222,44537.51021,44260.78,0,8016.751837,4092.91,4147.61,16257.26454,0,596416.4228,33714.89523,6383.63,5247.40,45345.9241,-19656.44,0.03377290156,-3538.1592,0,0,-3538.1592,55218.29283,0,-14879.92508,0,0,-14879.92508,-3664.080845,0,-659.5345521,-649.7352662,0,-1309.269818,417.0351218,-94679.09161,-2773.7092,0,0,-2773.7092,-77.48445785,0,-12.49436883,-675.3645009,0,-687.8588697,5363.93352,-98413.77062,-9.458237203,0,0,-9.458237203,-55176.95457,0.028515222,-9931.851823,0,0,-9931.851823,5613934.331,-41768.95461,0,0,-41768.95461,39778.73469,0.09623887425,6414.320969,2550.406437,0,76792.1216,205951.1909,0.05679203558,408694.4193,30112.50216,0,-26989.65762,3122.844537
2445,f0a6ad19-ffe4-4f38-a4d7-a99443a9a774,Residential,R2059_1_1,7,255.1518482,140.86755,140.86755,25011.0747,24431.88,0,4501.993445,6175.39,2073.80,12751.1811,0,899873.975,18933.38354,3153.57,2623.70,24710.64887,-12014.97,0.02373752725,-2162.6946,0,0,-2162.6946,30556.2938,0,-9095.33229,0,0,-9095.33229,-1810.086177,0,-325.8155118,-320.9745836,0,-646.7900954,206.0187919,-46772.25263,-1370.235236,0,0,-1370.235236,-162.1745147,0,-26.1506405,-1413.53393,0,-1439.68457,11226.68132,-205979.4433,-19.79603486,0,0,-19.79603486,-27257.87093,0.014086755,-4906.416767,0,0,-4906.416767,2773329.891,-20634.20829,0,0,-20634.20829,19651.02323,0.04754279813,3168.727495,1259.921828,0,37935.94182,101741.588,0.02805573427,201898.416,14875.82458,0,-13333.11361,1542.710974
2446,f0be4e72-65cd-447d-ac3f-199b6a6f7ce3,Residential,R1851_1_1,299,233.5799625,5987.53566,665.28174,901487.4265,900957.2,0,162267.7368,36375.95,88580.99,287224.6779,0,5300684.683,682425.9819,134041.49,112069.39,928536.8614,-348405.8,0.4642750088,-62713.044,0,0,-62713.044,576514.7606,0,-263743.1906,0,0,-263743.1906,-76937.2047,0,-13848.69685,-13642.93455,0,-27491.6314,8756.770903,-1988041.465,-58241.46396,0,0,-58241.46396,-148.4634242,0,-23.93972715,-1294.026301,0,-1317.966028,10277.51835,-188564.8526,-18.12237345,0,0,-18.12237345,-128732.0167,0.066528174,-23171.763,0,0,-23171.763,13097734.26,-97450.13663,0,0,-97450.13663,92806.80273,0.2245325873,14965.09694,5950.291504,0,179161.8395,480499.7367,0.13250012308,953515.0539,70254.74967,0,-62968.91669,7285.832976
2447,f0c278cc-1e23-4281-8e47-62e9d7d5a8e7,Residential,R1473_1_1,1,22.01841341,32.49719,32.49719,6078.410798,6028.429,0,1094.113944,639.58,296.26,2029.94742,0,93198.68506,4601.356974,727.51,374.81,5703.677603,-3088.522,0.01140126133,-555.93396,0,0,-555.93396,9802.785595,0,-2338.011154,0,0,-2338.011154,-417.5746252,0,-75.16343254,-74.0466632,0,-149.2100957,47.52714038,-10790.042,-316.1039913,0,0,-316.1039913,-13.99490356,0,-2.2566782,-121.9813795,0,-124.2380577,968.81019,-17775.06441,-1.708305397,0,0,-1.708305397,-6288.206265,0.003249719,-1131.877128,0,0,-1131.877128,639788.4281,-4760.172143,0,0,-4760.172143,4533.358005,0.01096780163,731.0039783,290.655435,0,8751.564922,23471.09548,0.00647226794,46576.59757,3431.75201,0,-3075.859034,355.8929763
2448,f0d3d2de-d35e-45f6-b3ed-c478bb34a703,Residential,R1166_1_1,10,41.8340061,204.02502,204.02502,36626.43319,36531.47,0,6592.757975,1961.30,2962.58,11516.63149,0,285799.4198,27726.20993,4567.46,3748.14,36041.80805,-16639.57,0.02856746541,-2995.1226,0,0,-2995.1226,41554.71689,0,-12596.15449,0,0,-12596.15449,-2621.63194,0,-471.8937492,-464.882408,0,-936.7761572,298.3865918,-67742.42739,-1984.575379,0,0,-1984.575379,-26.58969428,0,-4.287588202,-231.7591954,0,-236.0467836,1840.696268,-33771.83175,-3.245704269,0,0,-3.245704269,-39478.84137,0.020402502,-7106.191447,0,0,-7106.191447,4016742.581,-29885.48292,0,0,-29885.48292,28461.49029,0.06885844425,4589.415309,1824.803343,0,54944.38775,147357.0707,0.04063442394,292418.8599,21545.34815,0,-19310.96814,2234.380007
